split,motion_id,line_index,caption,tokens,f_tag,to_tag,style_groups,matched_keywords,text_path
train,012569,2,"someone is dancing by pivoting their right knee toward their left knee then repeating the motion pivoting their left knee towards their right knee, while rotating their hands counterclockwaise around eachother.",someone/PRON is/AUX dance/VERB by/ADP pivot/VERB their/DET right/ADJ knee/NOUN toward/ADP their/DET left/ADJ knee/NOUN then/ADV repeat/VERB the/DET motion/NOUN pivot/VERB their/DET left/ADJ knee/NOUN towards/ADP their/DET right/ADJ knee/NOUN while/SCONJ rotate/VERB their/DET hand/NOUN counterclockwaise/VERB around/ADP eachother/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012585,1,a person makes a couple of small jumps and then a large jump.,a/DET person/NOUN make/VERB a/DET couple/NOUN of/ADP small/ADJ jump/NOUN and/CCONJ then/ADV a/DET large/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012585,2,"a person takes two short jumps in place and then one high jump in place, and then repeats those actions once more.",a/DET person/NOUN take/VERB two/NUM short/ADJ jump/NOUN in/ADP place/NOUN and/CCONJ then/ADV one/NUM high/ADJ jump/NOUN in/ADP place/NOUN and/CCONJ then/ADV repeat/VERB those/DET action/NOUN once/ADV more/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012586,0,a person looks down at the ground and then takes one jump forward with both feet.,a/DET person/NOUN look/VERB down/ADP at/ADP the/DET ground/NOUN and/CCONJ then/ADV take/VERB one/NUM jump/NOUN forward/ADV with/ADP both/DET foot/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012586,1,a person does a small jump forward then takes a small step back,a/DET person/NOUN does/AUX a/DET small/ADJ jump/NOUN forward/ADV then/ADV take/VERB a/DET small/ADJ step/NOUN back/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012586,2,this person jumps a small jump forward.,this/DET person/NOUN jump/VERB a/DET small/ADJ jump/NOUN forward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012590,1,"a person shuffles forward in a quick motion, similar to a monkey or gorilla.",a/DET person/NOUN shuffle/VERB forward/ADV in/ADP a/DET quick/ADJ motion/NOUN similar/ADJ to/ADP a/DET monkey/NOUN or/CCONJ gorilla/NOUN,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012599,2,"a person jogs on the spot, and then makes a small jump.",a/DET person/NOUN jog/VERB on/ADP the/DET spot/NOUN and/CCONJ then/ADV make/VERB a/DET small/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012627,0,"a person stands in 3rd, lifts their back right leg, and then runs and does a ballet jump to the back.",a/DET person/NOUN stand/VERB in/ADP lift/VERB their/DET back/ADP right/ADJ leg/NOUN and/CCONJ then/ADV run/VERB and/CCONJ does/AUX a/DET ballet/NOUN jump/NOUN to/ADP the/DET back/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012627,2,standing on one leg then dancing around.,stand/VERB on/ADP one/NUM leg/NOUN then/ADV dance/VERB around/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012628,2,a man run in a curve.,a/DET man/NOUN run/VERB in/ADP a/DET curve/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012629,1,a figure lowers their outstretched arms then walks off to the right side/forward while using their hand to steady themselves on a wall,a/DET figure/NOUN lower/VERB their/DET outstretche/VERB arm/NOUN then/ADV walk/VERB off/ADP to/ADP the/DET right/ADJ side/NOUN forward/ADV while/SCONJ use/VERB their/DET hand/NOUN to/PART steady/VERB themselves/PRON on/ADP a/DET wall/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012637,1,"a person who is standing with his arms by his sides takes one large step to his right, then continues to run in the same direction for five more strides.",a/DET person/NOUN who/PRON is/AUX stand/VERB with/ADP his/DET arm/NOUN by/ADP his/DET side/NOUN take/VERB one/NUM large/ADJ step/NOUN to/ADP his/DET right/NOUN then/ADV continue/VERB to/PART run/VERB in/ADP the/DET same/ADJ direction/NOUN for/ADP five/NUM more/ADJ stride/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012642,0,the person does a quick dance.,the/DET person/NOUN does/AUX a/DET quick/ADJ dance/NOUN,0.0,0.0,Dance expressive|Energetic dynamic,dance;quick,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012642,2,person jumps around then does a spinning dance move on the floor.,person/NOUN jump/VERB around/ADP then/ADV does/AUX a/DET spin/VERB dance/NOUN move/NOUN on/ADP the/DET floor/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012647,1,a person standing up moving forward in a dance motion then backward contantly moving their arms around in a cricle motion,a/DET person/NOUN stand/VERB up/ADP move/VERB forward/ADV in/ADP a/DET dance/NOUN motion/NOUN then/ADV backward/ADJ contantly/ADV move/VERB their/DET arm/NOUN around/ADV in/ADP a/DET cricle/NOUN motion/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012647,2,the person is doing the salsa dance.,the/DET person/NOUN is/AUX do/VERB the/DET salsa/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012684,0,this person holds his arms up as if to dance with a partner.,this/DET person/NOUN hold/VERB his/DET arm/NOUN up/ADV as/SCONJ if/SCONJ to/PART dance/VERB with/ADP a/DET partner/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012684,1,a person is dancing in a square pattern,a/DET person/NOUN is/AUX dance/VERB in/ADP a/DET square/ADJ pattern/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012684,2,a person is holding up their left arm and their right arm wrapped around in front of them while dancing by moving in counter-clockwise circle and later turning their entire body to the right.,a/DET person/NOUN is/AUX hold/VERB up/ADP their/DET left/ADJ arm/NOUN and/CCONJ their/DET right/ADJ arm/NOUN wrap/VERB around/ADP in/ADP front/NOUN of/ADP them/PRON while/SCONJ dance/VERB by/ADP move/VERB in/ADP counterclockwise/PROPN circle/NOUN and/CCONJ later/ADV turn/VERB their/DET entire/ADJ body/NOUN to/ADP the/DET right/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012709,0,a person holds a ballerina pose and then starts to dance.,a/DET person/NOUN hold/VERB a/DET ballerina/NOUN pose/NOUN and/CCONJ then/ADV start/VERB to/PART dance/VERB,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012709,1,this person is doing a dance.,this/DET person/NOUN is/AUX do/VERB a/DET dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012709,2,"a person stands with right leg behind and all weight on left, then swings right leg around and forward while crossing arms above head, then lowers arms down and to the side while swinging right leg around and back, then kicks right leg backwards and up, and then does an elegant pose standing on both legs with arms elevated.",a/DET person/NOUN stand/VERB with/ADP right/ADJ leg/NOUN behind/ADV and/CCONJ all/DET weight/NOUN on/ADP left/VERB then/ADV swing/VERB right/ADJ leg/NOUN around/ADV and/CCONJ forward/ADV while/SCONJ cross/VERB arm/NOUN above/ADP head/NOUN then/ADV lower/VERB arm/NOUN down/ADV and/CCONJ to/ADP the/DET side/NOUN while/SCONJ swinge/VERB right/ADJ leg/NOUN around/ADV and/CCONJ back/ADV then/ADV kick/VERB right/ADJ leg/NOUN backwards/ADV and/CCONJ up/ADV and/CCONJ then/ADV does/AUX an/DET elegant/ADJ pose/NOUN stand/VERB on/ADP both/DET leg/NOUN with/ADP arm/NOUN elevate/VERB,0.0,0.0,Graceful smooth,elegant,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012715,2,"a person is dancing and twisting at the same time, then turns to the right and does a high kick with his right foot",a/DET person/NOUN is/AUX dance/VERB and/CCONJ twist/VERB at/ADP the/DET same/ADJ time/NOUN then/ADV turn/VERB to/ADP the/DET right/NOUN and/CCONJ does/AUX a/DET high/ADJ kick/NOUN with/ADP his/DET right/ADJ foot/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012719,2,the man walks forward at a slow pace.,the/DET man/NOUN walk/VERB forward/ADV at/ADP a/DET slow/ADJ pace/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012737,1,"a person is with their hands on their legs, knees slightly bent, and they sway from side to side and then straighten arms out to the side.",a/DET person/NOUN is/AUX with/ADP their/DET hand/NOUN on/ADP their/DET leg/NOUN knee/VERB slightly/ADV bent/ADJ and/CCONJ they/PRON sway/VERB from/ADP side/NOUN to/ADP side/NOUN and/CCONJ then/ADV straighten/VERB arm/NOUN out/ADP to/ADP the/DET side/NOUN,0.0,0.0,Dance expressive,sway,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012759,0,a person walks forward at a slow pace.,a/DET person/NOUN walk/VERB forward/ADV at/ADP a/DET slow/ADJ pace/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012763,1,a man is performing the waltz dance.,a/DET man/NOUN is/AUX perform/VERB the/DET waltz/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012769,0,person is walking normally forwards. pace is relatively fast,person/NOUN is/AUX walk/VERB normally/ADV forwards/ADV pace/NOUN is/AUX relatively/ADV fast/ADJ,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012769,2,person walks forward at a steady pace.,person/NOUN walk/VERB forward/ADV at/ADP a/DET steady/ADJ pace/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012778,0,taking quick strides back and forth,take/VERB quick/ADJ stride/NOUN back/ADV and/CCONJ forth/ADV,0.0,0.0,Energetic dynamic,quick,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012779,0,the person took a giant jump and turn to the left.,the/DET person/NOUN take/VERB a/DET giant/ADJ jump/NOUN and/CCONJ turn/VERB to/ADP the/DET left/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012779,2,a man is taking a large jump forwards and turning counter clockwise.,a/DET man/NOUN is/AUX take/VERB a/DET large/ADJ jump/NOUN forward/NOUN and/CCONJ turning/NOUN counter/NOUN clockwise/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012800,0,the person is dancing galley across the floor.,the/DET person/NOUN is/AUX dance/VERB galley/NOUN across/ADP the/DET floor/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012800,2,a figure appears to be dancing and sashaying from side to side,a/DET figure/NOUN appear/VERB to/PART be/AUX dance/VERB and/CCONJ sashay/VERB from/ADP side/NOUN to/ADP side/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012802,1,a person taking a jump forward,a/DET person/NOUN take/VERB a/DET jump/NOUN forward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012804,2,a person runs forward fast.,a/DET person/NOUN run/VERB forward/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012806,1,"a man bends his legs slightly then takes a medium-length jump forward, raising his forearms slightly then letting them hang loose on landing.",a/DET man/NOUN bend/VERB his/DET leg/NOUN slightly/ADV then/ADV take/VERB a/DET mediumlength/NOUN jump/NOUN forward/ADV raise/VERB his/DET forearm/NOUN slightly/ADV then/ADV let/VERB them/PRON hang/VERB loose/ADJ on/ADP landing/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012824,1,a person sets something down on the ground and then walks with big hip sway in a diaganol direction.,a/DET person/NOUN set/VERB something/PRON down/ADP on/ADP the/DET ground/NOUN and/CCONJ then/ADV walk/VERB with/ADP big/ADJ hip/NOUN sway/NOUN in/ADP a/DET diaganol/ADJ direction/NOUN,0.0,0.0,Dance expressive,sway,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012825,0,a person is dancing in circles and then punching.,a/DET person/NOUN is/AUX dance/VERB in/ADP circle/NOUN and/CCONJ then/ADV punch/VERB,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012840,1,the man is dancing happily,the/DET man/NOUN is/AUX dance/VERB happily/ADV,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012842,0,a man stands casually with his arms to his sides than takes 4 slow steps backwards starting with his left and then stops.,a/DET man/NOUN stand/VERB casually/ADV with/ADP his/DET arm/NOUN to/ADP his/DET side/NOUN than/SCONJ take/VERB slow/ADJ step/NOUN backwards/ADV start/VERB with/ADP his/DET left/NOUN and/CCONJ then/ADV stop/VERB,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012848,0,a person is dancing and then jumps in place.,a/DET person/NOUN is/AUX dance/VERB and/CCONJ then/ADV jump/VERB in/ADP place/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012848,2,person is doing dance moves,person/NOUN is/AUX do/VERB dance/NOUN move/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012851,1,he does a right spin,he/PRON does/AUX a/DET right/ADJ spin/NOUN,0.0,0.0,Dance expressive,spin,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012855,0,the person did a 360 jump in the air.,the/DET person/NOUN did/AUX a/DET jump/NOUN in/ADP the/DET air/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012871,0,"a man seems to be holding something in his left hand and uses his right hand to run along the length of it, and does this several times.",a/DET man/NOUN seem/VERB to/PART be/AUX hold/VERB something/PRON in/ADP his/DET left/ADJ hand/NOUN and/CCONJ use/VERB his/DET right/ADJ hand/NOUN to/PART run/VERB along/ADP the/DET length/NOUN of/ADP it/PRON and/CCONJ does/AUX this/DET several/ADJ time/NOUN,0.0,0.0,Energetic dynamic,run,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012873,1,the tread mill is slow,the/DET tread/NOUN mill/NOUN is/AUX slow/ADJ,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012914,0,a person walking in a straight line at a steady pace.,a/DET person/NOUN walk/VERB in/ADP a/DET straight/ADJ line/NOUN at/ADP a/DET steady/ADJ pace/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012936,0,person doing the chicken dance by holding their hands to their armpit and flapping,person/NOUN do/VERB the/DET chicken/NOUN dance/NOUN by/ADP hold/VERB their/DET hand/NOUN to/ADP their/DET armpit/NOUN and/CCONJ flapping/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012973,1,"the person figure is happily break dancing, first by swaying his arms and body left and then dancing into a hand stand.",the/DET person/NOUN figure/NOUN is/AUX happily/ADV break/NOUN dancing/NOUN first/ADV by/ADP sway/VERB his/DET arm/NOUN and/CCONJ body/NOUN left/VERB and/CCONJ then/ADV dance/VERB into/ADP a/DET hand/NOUN stand/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012988,0,the man is doing floss dance,the/DET man/NOUN is/AUX do/VERB floss/NOUN dance/PROPN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012988,1,person is doing a dance,person/NOUN is/AUX do/VERB a/DET dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,012988,2,"the figure person is happily doing the dance move called the ""floss"".",the/DET figure/NOUN person/NOUN is/AUX happily/ADV do/VERB the/DET dance/NOUN move/NOUN call/VERB the/DET floss/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,013008,0,person steps to side then waves hands up and down fast stomach height,person/NOUN step/VERB to/PART side/VERB then/ADV wave/VERB hand/NOUN up/ADV and/CCONJ down/ADP fast/ADJ stomach/NOUN height/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,013027,2,the person hops in place as if using a jump rope.,the/DET person/NOUN hop/VERB in/ADP place/NOUN as/SCONJ if/SCONJ use/VERB a/DET jump/NOUN rope/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,013029,1,"a person bent slightly forward at the waist takes large, slow steps in a circle to their left.",a/DET person/NOUN bend/VERB slightly/ADV forward/ADV at/ADP the/DET waist/NOUN take/VERB large/ADJ slow/ADJ step/NOUN in/ADP a/DET circle/NOUN to/ADP their/DET left/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
train,013051,1,"a person walks around, stumbles, and then walks with a limp.",a/DET person/NOUN walk/VERB around/ADV stumble/NOUN and/CCONJ then/ADV walk/VERB with/ADP a/DET limp/NOUN,0.0,0.0,Heavy awkward,limp,D:\roboticsreport\HumanML3D\data\train-00003-of-00007.parquet
